adoption_id,adoptions_id,date,quantity,book_id,isbn10,isbn13,title,category
338,24,3/1/2016,77,898,0133059049,9780133059045,Better Business,Business
338,25,10/5/2015,241,648,0205778844,9780205778843,The DK Guide to Literature,English
339,1,4/7/2015,247,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
339,2,6/2/2015,256,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
339,3,10/13/2015,412,696,0133140512,9780133140514,Entrepreneurial Finance,Business
339,4,3/2/2016,415,928,0133043541,9780133043549,Human Resource Management,Business
339,5,12/29/2015,415,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
339,6,9/20/2015,278,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
339,7,3/23/2015,643,972,0136090036,9780136090038,Making the Team,Business
339,8,8/12/2015,422,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
339,9,7/30/2015,131,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
339,10,4/30/2015,310,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
340,1,8/31/2015,683,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
340,2,6/20/2015,395,551,0205902278,9780205902279,Literature and the Writing Process,English
340,3,5/15/2015,680,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
340,4,6/14/2015,389,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
340,5,10/8/2015,606,894,0132948915,9780132948913,International Economics,Economics
340,6,7/24/2015,220,696,0133140512,9780133140514,Entrepreneurial Finance,Business
340,7,7/17/2015,328,648,0205778844,9780205778843,The DK Guide to Literature,English
340,8,11/11/2015,516,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
340,9,2/18/2016,105,968,0133024164,9780133024166,Principles of Microeconomics,Economics
340,10,1/30/2016,443,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
340,11,1/17/2016,443,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
340,12,2/7/2016,652,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
340,13,2/7/2016,50,597,0321870484,9780321870483,Introductory Algebra 10,Mathematics
340,14,10/25/2015,460,484,032179477X,9780321794772,A First Course in Probability,Statistics
340,15,5/14/2015,328,893,0133043592,9780133043594,Manager's Bookshelf,Business
340,16,12/25/2015,367,789,013335671X,9780133356717,Machine Design,Engineering
340,17,7/20/2015,401,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
340,18,6/24/2015,405,895,0132971275,9780132971270,Intercultural Business Communication,Business
340,19,1/10/2016,98,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
340,20,6/9/2015,279,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
340,21,10/6/2015,157,967,013302380X,9780133023800,Principles of Economics,Economics
340,22,2/7/2016,175,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
340,23,4/17/2015,178,546,0205235778,9780205235773,The Curious Writer,English
340,24,3/30/2015,53,940,0132948869,9780132948869,Microeconomics,Economics
340,25,1/30/2016,52,984,0132730359,9780132730358,E-Commerce 2013,Business
340,26,1/12/2016,288,921,0132846918,9780132846912,Digital Business Networks,Business
340,27,4/1/2015,164,911,0132994844,9780132994842,Economics,Economics
340,28,11/29/2015,393,590,0132898357,9780132898355,Mathematics for Business,Business
340,29,1/17/2016,467,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
340,30,11/8/2015,407,560,0205891500,9780205891504,Prose Reader,English
340,31,2/13/2016,643,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
340,32,11/7/2015,289,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
340,33,12/29/2015,452,475,0133250121,9780133250121,Java Software Structures,Computer Science
340,34,11/20/2015,499,479,0321836960,9780321836960,Elementary Statistics,Statistics
340,35,9/3/2015,119,981,013610066X,9780136100669,Business Intelligence,Business
341,1,5/13/2015,169,613,0133011208,9780133011203,Business Math,Business
341,2,6/21/2015,301,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
341,3,9/9/2015,133,898,0133059049,9780133059045,Better Business,Business
341,4,2/29/2016,60,926,0133075281,9780133075281,Environmental Law,Business
341,5,10/29/2015,269,919,0132970759,9780132970754,MIS Essentials,Business
341,6,8/19/2015,272,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
341,7,7/9/2015,114,648,0205778844,9780205778843,The DK Guide to Literature,English
341,8,10/31/2015,632,954,0132948850,9780132948852,Survey of Economics,Economics
341,9,5/29/2015,413,613,0133011208,9780133011203,Business Math,Business
341,10,7/25/2015,245,612,0321826027,9780321826022,Precalculus with Modeling & Visualization,Mathematics
341,11,3/29/2015,326,983,0132145383,9780132145381,Electronic Commerce 2012,Business
341,12,12/3/2015,549,481,0321836995,9780321836991,Mathematics All Around,Mathematics
341,13,5/7/2015,546,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
341,14,4/30/2015,593,484,032179477X,9780321794772,A First Course in Probability,Statistics
341,15,8/18/2015,374,969,013606552X,9780136065524,Economics for Managers,Economics
341,16,11/11/2015,48,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
341,17,12/10/2015,265,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
341,18,12/5/2015,639,929,0133084043,9780133084047,Principles of Marketing,Business
341,19,9/2/2015,532,933,0132948907,9780132948906,Economics Today,Economics
341,20,11/6/2015,650,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
341,21,2/14/2016,145,916,0133050696,9780133050691,Management Information Systems,Business
341,22,10/25/2015,79,568,0321846621,9780321846624,Reading Rhetorically,English
341,23,4/17/2015,348,613,0133011208,9780133011203,Business Math,Business
341,24,10/12/2015,465,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
341,25,4/6/2015,459,898,0133059049,9780133059045,Better Business,Business
341,26,2/7/2016,314,649,0321818458,9780321818454,Math Lit,Mathematics
341,27,7/1/2015,406,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
341,28,11/20/2015,545,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
341,29,2/20/2016,331,915,0132967480,9780132967488,Experiencing MIS,Business
342,1,5/17/2015,189,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
342,2,8/7/2015,620,983,0132145383,9780132145381,Electronic Commerce 2012,Business
342,3,1/16/2016,47,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
342,4,2/14/2016,615,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
342,5,6/10/2015,608,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
342,6,12/1/2015,580,936,0133023443,9780133023442,Systems Analysis and Design,Business
342,7,11/6/2015,72,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
342,8,6/20/2015,596,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
342,9,8/10/2015,375,782,0133127648,9780133127645,Public Relations Practices,Business
342,10,1/21/2016,204,649,0321818458,9780321818454,Math Lit,Mathematics
342,11,4/7/2015,533,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
342,12,9/12/2015,125,899,0132994348,9780132994347,Personal Finance,Business
342,13,5/15/2015,227,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
343,1,3/29/2015,34,782,0133127648,9780133127645,Public Relations Practices,Business
343,2,4/26/2015,207,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
343,3,3/2/2016,474,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
343,4,5/9/2015,373,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
343,5,1/27/2016,480,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
343,6,1/22/2016,42,927,0133062120,9780133062120,International Management: Text and Cases,Business
343,7,9/19/2015,680,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
343,8,12/17/2015,325,946,0133125637,9780133125634,Auditing and Assurance Services,Business
344,1,11/9/2015,235,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
344,2,4/15/2015,470,949,0132992280,9780132992282,Macroeconomics,Economics
344,3,5/5/2015,284,490,0321836987,9780321836984,Essential Statistics,Statistics
344,4,4/20/2015,116,927,0133062120,9780133062120,International Management: Text and Cases,Business
344,5,12/23/2015,138,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
344,6,11/30/2015,377,931,0133059510,9780133059519,Business Communication,Business
344,7,2/25/2016,334,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
344,8,3/31/2015,219,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
344,9,12/11/2015,230,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
344,10,7/19/2015,224,980,013610827X,9780136108276,Hands-On Database,Computer Science
344,11,10/29/2015,621,958,0132991330,9780132991339,Macroeconomics,Economics
344,12,4/30/2015,309,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
344,13,4/11/2015,228,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
345,1,12/19/2015,194,931,0133059510,9780133059519,Business Communication,Business
345,2,5/29/2015,629,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
345,3,8/12/2015,172,979,0321464486,9780321464484,Development Economics,Economics
345,4,11/21/2015,384,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
345,5,12/14/2015,153,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
345,6,8/4/2015,636,639,0133378500,9780133378504,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
345,7,11/7/2015,547,568,0321846621,9780321846624,Reading Rhetorically,English
345,8,10/4/2015,249,789,013335671X,9780133356717,Machine Design,Engineering
345,9,9/8/2015,697,983,0132145383,9780132145381,Electronic Commerce 2012,Business
345,10,11/3/2015,79,484,032179477X,9780321794772,A First Course in Probability,Statistics
345,11,5/8/2015,58,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
345,12,5/30/2015,451,937,0133423905,9780133423907,Microeconomics,Economics
345,13,1/14/2016,244,789,013335671X,9780133356717,Machine Design,Engineering
345,14,6/8/2015,592,550,0321829174,9780321829177,Literature for Composition,English
345,15,6/15/2015,427,947,0132921146,9780132921145,Operations Management,Business
345,16,9/24/2015,501,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
345,17,2/24/2016,591,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
345,18,5/22/2015,376,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
345,19,3/26/2015,139,792,0133485102,9780133485103,Managing Engineering and Technology,Engineering
345,20,6/23/2015,89,964,0133083578,9780133083576,The Practice of Public Relations,Business
345,21,1/13/2016,110,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
345,22,10/1/2015,468,789,013335671X,9780133356717,Machine Design,Engineering
345,23,1/15/2016,679,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
345,24,3/9/2015,686,707,0321566440,9780321566447,Managerial Economics,Economics
345,25,8/16/2015,685,592,0321845056,9780321845054,Essential Math 4e,Mathematics
345,26,4/20/2015,46,915,0132967480,9780132967488,Experiencing MIS,Business
345,27,1/29/2016,69,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
345,28,11/26/2015,544,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
346,1,2/16/2016,434,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
346,2,4/20/2015,552,923,0133058360,9780133058369,Guide to Presentations,Business
346,3,10/8/2015,383,562,0205874126,9780205874125,Sterling Stories,Student Success
346,4,3/17/2015,594,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
346,5,6/14/2015,62,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
346,6,10/25/2015,187,972,0136090036,9780136090038,Making the Team,Business
346,7,4/10/2015,33,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
346,8,11/8/2015,420,891,0133078353,9780133078350,Marketing Plan Handbook,Business
346,9,3/31/2015,512,928,0133043541,9780133043549,Human Resource Management,Business
346,10,8/19/2015,532,475,0133250121,9780133250121,Java Software Structures,Computer Science
346,11,11/21/2015,669,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
346,12,5/29/2015,180,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
346,13,2/1/2016,582,904,0133063003,9780133063004,International Business,Business
346,14,4/28/2015,435,597,0321870484,9780321870483,Introductory Algebra 10,Mathematics
346,15,7/24/2015,612,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
346,16,4/24/2015,44,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
346,17,9/19/2015,206,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
346,18,8/27/2015,577,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
346,19,12/18/2015,683,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
346,20,2/17/2016,114,984,0132730359,9780132730358,E-Commerce 2013,Business
346,21,9/4/2015,86,484,032179477X,9780321794772,A First Course in Probability,Statistics
346,22,10/9/2015,372,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
346,23,1/9/2016,252,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
346,24,5/1/2015,555,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
346,25,10/22/2015,456,475,0133250121,9780133250121,Java Software Structures,Computer Science
346,26,6/12/2015,45,894,0132948915,9780132948913,International Economics,Economics
346,27,1/30/2016,79,894,0132948915,9780132948913,International Economics,Economics
346,28,4/11/2015,639,980,013610827X,9780136108276,Hands-On Database,Computer Science
346,29,1/7/2016,283,980,013610827X,9780136108276,Hands-On Database,Computer Science
346,30,9/21/2015,211,546,0205235778,9780205235773,The Curious Writer,English
346,31,9/30/2015,135,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
346,32,4/26/2015,361,913,0132949334,9780132949330,Economics,Economics
346,33,1/30/2016,236,492,013608530X,9780136085300,Internetworking with TCP/IP Volume One,Computer Science
346,34,7/8/2015,65,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
346,35,12/3/2015,70,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
347,1,5/25/2015,588,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
347,2,12/29/2015,516,922,0133043606,9780133043600,Management,Business
347,3,7/20/2015,150,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
347,4,5/27/2015,69,927,0133062120,9780133062120,International Management: Text and Cases,Business
348,1,5/4/2015,312,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
348,2,1/26/2016,656,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
348,3,8/29/2015,659,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
348,4,10/3/2015,672,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
348,5,10/1/2015,336,784,0133254429,9780133254426,Mechanics of Materials,Engineering
348,6,10/14/2015,285,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
349,1,2/23/2016,519,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
349,2,12/9/2015,142,546,0205235778,9780205235773,The Curious Writer,English
349,3,3/28/2015,446,592,0321845056,9780321845054,Essential Math 4e,Mathematics
350,1,4/3/2015,369,930,0132948877,9780132948876,Macroeconomics,Economics
350,2,2/22/2016,404,574,0321899970,9780321899972,Technical Communication,English
350,3,8/8/2015,313,984,0132730359,9780132730358,E-Commerce 2013,Business
350,4,6/23/2015,78,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
350,5,9/29/2015,375,931,0133059510,9780133059519,Business Communication,Business
350,6,11/28/2015,147,574,0321899970,9780321899972,Technical Communication,English
350,7,6/18/2015,427,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
350,8,11/15/2015,581,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
350,9,10/30/2015,155,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
350,10,9/19/2015,335,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
350,11,2/27/2016,666,940,0132948869,9780132948869,Microeconomics,Economics
350,12,4/11/2015,214,612,0321826027,9780321826022,Precalculus with Modeling & Visualization,Mathematics
351,1,3/22/2015,535,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
351,2,11/9/2015,232,905,0133117413,9780133117417,Horngren's Accounting,Business
351,3,6/12/2015,470,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
351,4,7/9/2015,410,906,0132575671,9780132575676,Database Systems,Computer Science
351,5,12/29/2015,633,983,0132145383,9780132145381,Electronic Commerce 2012,Business
351,6,5/14/2015,537,898,0133059049,9780133059045,Better Business,Business
351,7,4/25/2015,448,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
351,8,10/22/2015,119,931,0133059510,9780133059519,Business Communication,Business
351,9,12/26/2015,44,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
351,10,3/12/2015,223,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
351,11,6/14/2015,117,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
351,12,10/21/2015,596,624,0321837347,9780321837349,Precalculus,Mathematics
351,13,2/14/2016,663,915,0132967480,9780132967488,Experiencing MIS,Business
351,14,1/24/2016,685,951,0132992477,9780132992473,Corporate Finance,Business
351,15,7/24/2015,247,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
351,16,7/27/2015,608,698,0136157394,9780136157397,Global Marketing Management,Business
351,17,8/11/2015,360,563,0321880943,9780321880949,The Necessary Shakespeare,English
351,18,5/4/2015,283,948,0133126242,9780133126242,"Integrated Advertising, Promotion, and Marketing Communications",Business
352,1,4/19/2015,264,701,013267145X,9780132671453,Adaptive Filter Theory,Engineering
352,2,2/6/2016,259,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
352,3,3/12/2015,279,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
352,4,11/7/2015,251,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
353,1,5/26/2015,664,944,0132968363,9780132968362,Principles of Operations Management,Business
353,2,1/23/2016,188,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
353,3,7/6/2015,199,936,0133023443,9780133023442,Systems Analysis and Design,Business
353,4,6/29/2015,583,929,0133084043,9780133084047,Principles of Marketing,Business
353,5,11/7/2015,473,896,0132994895,9780132994897,Psychology of Investing,Business
353,6,5/16/2015,552,978,0132145375,9780132145374,Database Processing,Computer Science
353,7,8/18/2015,655,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
353,8,1/26/2016,149,928,0133043541,9780133043549,Human Resource Management,Business
353,9,1/1/2016,111,648,0205778844,9780205778843,The DK Guide to Literature,English
353,10,9/8/2015,219,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
353,11,3/7/2015,218,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
353,12,3/2/2016,376,913,0132949334,9780132949330,Economics,Economics
353,13,7/3/2015,176,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
353,14,1/14/2016,115,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
353,15,11/26/2015,258,896,0132994895,9780132994897,Psychology of Investing,Business
353,16,10/9/2015,574,964,0133083578,9780133083576,The Practice of Public Relations,Business
353,17,9/24/2015,497,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
353,18,9/2/2015,410,958,0132991330,9780132991339,Macroeconomics,Economics
353,19,9/7/2015,93,914,0133029670,9780133029673,Using MIS,Business
353,20,12/16/2015,270,562,0205874126,9780205874125,Sterling Stories,Student Success
353,21,4/28/2015,648,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
353,22,2/3/2016,602,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
353,23,7/26/2015,120,472,0133128911,9780133128918,Basics of Web Design: HTML5 & CSS3,Computer Science
353,24,10/11/2015,38,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
353,25,8/31/2015,236,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
353,26,5/17/2015,458,561,0205863795,9780205863792,The DK Handbook,Student Success
353,27,1/1/2016,673,904,0133063003,9780133063004,International Business,Business
353,28,4/11/2015,204,964,0133083578,9780133083576,The Practice of Public Relations,Business
353,29,6/3/2015,286,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
353,30,11/10/2015,388,481,0321836995,9780321836991,Mathematics All Around,Mathematics
354,1,7/21/2015,680,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
354,2,6/20/2015,362,783,0133075354,9780133075359,Fundamentals of Investing,Business
354,3,8/3/2015,109,979,0321464486,9780321464484,Development Economics,Economics
354,4,2/28/2016,637,936,0133023443,9780133023442,Systems Analysis and Design,Business
354,5,4/29/2015,517,560,0205891500,9780205891504,Prose Reader,English
354,6,5/1/2015,675,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
354,7,6/14/2015,424,478,0133129454,9780133129458,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
354,8,11/4/2015,129,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
354,9,8/16/2015,246,923,0133058360,9780133058369,Guide to Presentations,Business
354,10,8/15/2015,395,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
354,11,5/8/2015,112,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
354,12,6/4/2015,408,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
354,13,10/12/2015,550,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
354,14,1/24/2016,374,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
354,15,3/8/2015,561,936,0133023443,9780133023442,Systems Analysis and Design,Business
355,1,3/23/2015,260,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
355,2,1/9/2016,414,970,0132147556,9780132147552,E-Marketing,Business
355,3,2/7/2016,626,698,0136157394,9780136157397,Global Marketing Management,Business
355,4,9/5/2015,627,678,0133074676,9780133074673,Marketing Research,Business
355,5,2/1/2016,639,944,0132968363,9780132968362,Principles of Operations Management,Business
355,6,10/3/2015,254,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
355,7,3/31/2015,58,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
355,8,11/30/2015,285,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
356,1,4/25/2015,575,951,0132992477,9780132992473,Corporate Finance,Business
356,2,3/20/2015,374,562,0205874126,9780205874125,Sterling Stories,Student Success
356,3,2/10/2016,662,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
356,4,2/16/2016,437,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
356,5,6/22/2015,96,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
356,6,3/30/2015,457,568,0321846621,9780321846624,Reading Rhetorically,English
356,7,10/24/2015,374,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
356,8,2/28/2016,236,784,0133254429,9780133254426,Mechanics of Materials,Engineering
356,9,3/19/2015,105,698,0136157394,9780136157397,Global Marketing Management,Business
356,10,8/26/2015,640,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
356,11,6/27/2015,556,932,0132994879,9780132994873,Foundations of Finance,Business
356,12,4/20/2015,35,947,0132921146,9780132921145,Operations Management,Business
356,13,3/1/2016,511,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
356,14,9/23/2015,116,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
356,15,3/4/2016,290,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
356,16,7/20/2015,107,914,0133029670,9780133029673,Using MIS,Business
356,17,10/16/2015,315,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
356,18,5/1/2015,371,921,0132846918,9780132846912,Digital Business Networks,Business
356,19,5/13/2015,247,588,0321782283,9780321782281,College Algebra,Mathematics
357,1,8/18/2015,305,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
357,2,10/4/2015,448,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
357,3,7/3/2015,573,566,0321865820,9780321865823,Academic Reading,Student Success
357,4,1/29/2016,402,643,0132871696,9780132871693,Engineering Vibration,Engineering
357,5,8/5/2015,116,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
357,6,11/23/2015,618,897,0133058786,9780133058789,Introduction to Management Accounting,Business
357,7,6/12/2015,460,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
357,8,1/18/2016,518,979,0321464486,9780321464484,Development Economics,Economics
357,9,1/25/2016,209,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
357,10,3/13/2015,557,940,0132948869,9780132948869,Microeconomics,Economics
357,11,7/31/2015,462,949,0132992280,9780132992282,Macroeconomics,Economics
358,1,7/3/2015,681,940,0132948869,9780132948869,Microeconomics,Economics
358,2,8/17/2015,313,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
358,3,9/22/2015,300,921,0132846918,9780132846912,Digital Business Networks,Business
358,4,12/13/2015,44,949,0132992280,9780132992282,Macroeconomics,Economics
358,5,12/15/2015,270,928,0133043541,9780133043549,Human Resource Management,Business
358,6,8/16/2015,402,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
358,7,12/17/2015,115,490,0321836987,9780321836984,Essential Statistics,Statistics
358,8,4/28/2015,260,481,0321836995,9780321836991,Mathematics All Around,Mathematics
358,9,10/18/2015,624,979,0321464486,9780321464484,Development Economics,Economics
358,10,3/25/2015,521,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
358,11,8/30/2015,324,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
358,12,3/15/2015,580,969,013606552X,9780136065524,Economics for Managers,Economics
358,13,5/8/2015,474,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
358,14,3/13/2015,404,975,0133022935,9780133022933,The Economics of Public Issues,Economics
358,15,6/10/2015,250,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
358,16,11/17/2015,313,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
358,17,12/18/2015,491,485,0321880153,9780321880154,Elementary Algebra,Mathematics
358,18,1/17/2016,690,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
358,19,5/13/2015,537,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
358,20,1/26/2016,635,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
359,1,11/14/2015,334,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
359,2,7/28/2015,419,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
